book_id,gutenberg_id,title,pattern
18132,37199,"Ecology of the Opossum on a Natural Area in Northeastern Kansas",section1
31950,37200,"Διηγήματα, Τόμος Α",section1
38496,37201,"Le Roman de Léonard de Vinci: La résurrection des Dieux",section1
74579,37202,"Kasperle auf Burg Himmelhoch",end_marker
75412,37205,"The Sea and the Jungle",end_marker
38200,37206,"Sea and Sardinia",section1
32428,37207,"Winona of the Camp Fire",section1
37038,37208,"The Wayfarers",section1
34061,37209,"The Turner Twins",section1
46753,37210,"The Breeding Birds of Kansas",section1
43950,37211,"Castles and Chateaux of Old Touraine and the Loire Country",section1
1755,37212,"The Discards",section1
5302,37214,"The Adventures of Seumas Beg; The Rocky Road to Dublin",end_marker
2142,37215,"The Argus Pheasant",section1
43004,37216,"Holidays & Happy-Days",section1
47519,37217,"Wilson's Tales of the Borders and of Scotland, Volume 20",section1
41699,37218,"Olinda's Adventures: or the Amours of a Young Lady",section1
48358,37219,"Little Susy's Little Servants",section1
42494,37220,"Down the Yellowstone",section1
48248,37221,"The Biological Problem of To-day: Preformation Or Epigenesis? The Basis of a Theory of Organic Development",section1
424,37223,"The Moors in Spain",section1
6416,37225,"The Galley Slave's Ring; or, The Family of Lebrenn A Tale of The French Revolution of 1848",section1
48532,37226,"English Lands, Letters and Kings, vol. 3: Queen Anne and the Georges",section1
42023,37227,"Great Britain's Sea Policy A Reply to an American Critic, reprinted from 'The Atlantic Monthly'",section1
47236,37228,"Index to University of Kansas Publications, Museum of Natural History, Volume 1 1946-1950",section1
42858,37229,"Grabbes doppeltes Gesicht",section1
37476,37230,"Frauds and Follies of the Fathers A Review of the Worth of Their Testimony to the Four Gospels",section1
32933,37231,"Supernatural Religion, Vol. 1 (of 3) An Inquiry into the Reality of Divine Revelation",section1
33880,37236,"The Tigress",section1
36720,37237,"Digital PDP15 Price List, April, 1970",section1
32716,37238,"The History of the Post Office in British North America",section1
38342,37239,"Stories About Famous Precious Stones",section1
9406,37240,"The New-York Weekly Magazine, or Miscellaneous Repository Forming an Interesting Collection of Original and Select Literary Productions in Prose and Verse",section1
2482,37241,"Trotzkopf's Brautzeit",section1
39771,37242,"Stories and Pictures",section1
45423,37243,"Jane Oglander",section1
45987,37244,"Kitty's Conquest",section1
39384,37245,"The Piskey-Purse: Legends and Tales of North Cornwall",section1
3404,37246,"Why I am opposed to socialism",section1
4689,37248,"L'Illustration, No. 0016, 17 Juin 1843",section1
7839,37249,"The City of Numbered Days",section1
35289,37252,"Born to Wander: A Boy's Book of Nomadic Adventures",section1
30855,37253,"In the Land of the Great Snow Bear: A Tale of Love and Heroism",section1
31516,37254,"The Gentleman Cadet His Career and Adventures at the Royal Military Academy Woolwich",section1
34450,37255,"The Young Dragoon: Every Day Life of a Soldier",section1
77709,37258,"Pink Gods and Blue Demons",end_marker
29804,37262,"The Shadow of the Past",section1
36404,37263,"Coelebs: The Love Story of a Bachelor",section1
35835,37264,"Yankee Girls in Zulu Land",section1
30181,37265,"An I.D.B. in South Africa",section1
3899,37270,"The City in the Clouds",section1
7949,37271,"The Ranch Girls and Their Heart's Desire",section1
44045,37272,"Stage-coach and Tavern Days",section1
41087,37273,"Plaidoyer de M. Freydier contre l'introduction des cadenas et ceintures de chasteté, précédé d'une notice historique.",section1
40438,37274,"The Assembly of God. Miscellaneous Writings of C. H. Mackintosh, vol. III",section1
4368,37277,"Chaucer and His England",section1
8938,37278,"Fly Fishing in Wonderland",section1
3542,37279,"Hamleto, Reĝido de Danujo",section1
40535,37280,"Little Folks of North America Stories about children living in the different parts of North America",section1
44598,37281,"How to Write Music: Musical Orthography",section1
7386,37282,"Encyclopaedia Britannica, 11th Edition, ""Gassendi, Pierre"" to ""Geocentric"" Volume 11, Slice 5",section1
8227,37285,"The Works of Honoré de Balzac: About Catherine de' Medici, Seraphita, and Other Stories",section1
44324,37286,"Tales From Jókai",section1
40994,37287,"Abraham Lincoln's Religion",section1
45608,37288,"Virginia Architecture in the Seventeenth Century",section1
40181,37289,"Susan Clegg and Her Love Affairs",section1
35740,37290,"The life and teaching of Karl Marx",section1
30462,37291,"The Heroes of the School; or, The Darewell Chums Through Thick and Thin",section1
71759,37295,"Soft Candy for Bees",end_marker
29523,37296,"Samboe; or, The African Boy",section1
36499,37297,"Beknopte geschiedenis van het vaderland",section1
30669,37298,"Garcia the Centenarian and His Times Being a Memoir of Manuel Garcia's Life and Labours for the Advancement of Music and Science",section1
34880,37299,"Talks to Freshman Girls",section1
53729,37300,"Henry James",section1
56558,37301,"The Whale and the Grasshopper, and Other Fables",end_marker
11868,37304,"Those Dale Girls",end_marker
52792,37307,"The Blue Grass Seminary Girls' Vacation Adventures Or, Shirley Willing to the Rescue",section1
51504,37309,"Violins and Violin Makers Biographical Dictionary of the Great Italian Artistes, their Followers and Imitators, to the present time. With Essays on Important Subjects Connected with the Violin.",section1
28664,37310,"The Blue Grass Seminary Girls on the Water Or, Exciting Adventures on a Summer Cruise Through the Panama Canal",section1
22168,37311,"The journal, with other writings of John Woolman",section1
22638,37316,"De Ellendigen (Deel 1 van 5)",section1
28378,37317,"Geographic Variation in the Pocket Gopher, Thomomys bottae, in Colorado",section1
24249,37318,"Helena: Romaani",section1
27203,37319,"L'Illustration, No. 0017, 24 Juin 1843",section1
23130,37320,"Tiny Luttrell",section1
27639,37321,"Remarks on a Pamphlet Lately published by the Rev. Mr. Maskelyne, Under the Authority of the Board of Longitude",section1
60565,37323,"Poems on Golf",end_marker
26878,37326,"Turkish and Other Baths: A Guide to Good Health and Longevity",section1
24072,37327,"O'er Many Lands, on Many Seas",section1
28520,37328,"Medical Life in the Navy",section1
22917,37329,"The Domestic Cat",section1
58051,37330,"Aileen Aroon, A Memoir With other Tales of Faithful Friends and Favourites",end_marker
52298,37331,"Notes of a Camp-Follower on the Western Front",section1
10150,37332,"A Little Princess: Being the whole story of Sara Crewe now told for the first time",section1
16982,37333,"The Little Red Foot",end_marker
51823,37336,"Wilson's Tales of the Borders and of Scotland, Volume 21",section1
52655,37338,"The Crime Doctor",section1
57027,37339,"'Midst the Wild Carpathians",end_marker
66532,37340,"The Clan Fraser in Canada: Souvenir of the First Annual Gathering",end_marker
63250,37341,"Count Frontenac Makers of Canada, Volume 3",end_marker
21056,37342,"Medieval English Literature",section1
25482,37343,"Caught by the Turks",section1
24649,37344,"Four Years in France or, Narrative of an English Family's Residence there during that Period; Preceded by some Account of the Conversion of the Author to the Catholic Faith",section1
21707,37345,"The Expositor's Bible: The Epistles of St. Paul to the Colossians and Philemon",section1
19116,37351,"Contemporary Socialism",section1
49577,37353,"Stories of Great Musicians",section1
18372,37356,"Sex-Love, and Its Place in a Free Society",section1
13153,37357,"Annie o' the Banks o' Dee",end_marker
17552,37358,"Determinism or Free-Will?",end_marker
17648,37360,"Object: matrimony",section1
50914,37362,"Beautiful Bulbous Plants for the Open Air",section1
53836,37363,"Making Up with Mr. Dog Hollow Tree Stories",section1
54677,37364,"The Second Jungle Book",end_marker
50257,37365,"Sonnets and Other Verse",section1
17364,37367,"Verses of Feeling and Fancy",end_marker
18650,37369,"Rob of the Bowl: A Legend of St. Inigoe's. Vol. 1 (of 2)",section1
26591,37372,"In the Russian Ranks: A Soldier's Account of the Fighting in Poland",section1
19994,37373,"Indian Scout Talks: A Guide for Boy Scouts and Camp Fire Girls",section1
20374,37374,"The True Story of My Parliamentary Struggle",section1
26020,37375,"Legends of the North: The Guidman O' Inglismill and The Fairy Bride",section1
20655,37380,"The Student's Mythology A Compendium of Greek, Roman, Egyptian, Assyrian, Persian, Hindoo, Chinese, Thibetian, Scandinavian, Celtic, Aztec, and Peruvian Mythologies",section1
25920,37381,"Snowdrop & Other Tales",section1
62025,37384,"Ma vie musicale",end_marker
26682,37386,"Cultus Arborum: A Descriptive Account of Phallic Tree Worship",section1
19715,37387,"Letters to Severall Persons of Honour",section1
25066,37388,"Tobacco Leaves: Being a Book of Facts for Smokers",section1
20869,37389,"Chlorination of Water",section1
50356,37391,"Burning of the Brooklyn Theatre A thrilling personal experience! Brooklyn's horror. Wholesale holocaust at the Brooklyn, New York, Theatre, on the night of December 5th, 1876",section1
17926,37394,"Fifty Years of Golf",section1
13539,37395,"Διηγήματα, Τόμος Β",end_marker
50821,37396,"The Strange Story Book",section1
54118,37397,"Ιστορίες αλλόκοτες",section1
49991,37398,"Edgar Saltus: The Man",section1
31637,37402,"Vermakelijke anekdoten, en historische herinneringen",section1
34574,37403,"Notes and Queries, Number 85, June 14, 1851 A Medium of Inter-communication for Literary Men, Artists, Antiquaries, Genealogists, etc.",section1
35225,37404,"Church History, Volume 3 (of 3)",section1
30791,37405,"A Maid at King Alfred's Court: A Story for Girls",section1
72925,37406,"On the Field of Glory: An Historical Novel of the Time of King John Sobieski",end_marker
3293,37410,"Masters of French Music",section1
8551,37411,"A Primer of Assyriology",section1
45862,37412,"The Empty Sack",section1
39267,37413,"The Duke Decides",section1
39828,37414,"The World Turned Upside Down",section1
45493,37415,"Trumpeter Fred: A Story of the Plains",section1
9479,37416,"The Princess of Bagdad: A Play In Three Acts",section1
2557,37417,"L'Illustration, No. 0018, 1 Juillet 1843",section1
8333,37418,"Palm Tree Island",section1
4155,37419,"Simon Eichelkatz; The Patriarch. Two Stories of Jewish Life",section1
7592,37420,"Paint Technology and Tests",section1
4291,37421,"The Life and Times of Kateri Tekakwitha, the Lily of the Mohawks",section1
40371,37422,"The Life and Death of Doctor Faustus Made into a Farce",section1
44818,37423,"How We Think",section1
44164,37424,"Views and Reviews",section1
41217,37425,"Within the Rim, and Other Essays, 1914-15",section1
2873,37428,"L'Illustration, No. 3646, 11 Janvier 1913",section1
9650,37429,"Polly and Her Friends Abroad",section1
71187,37430,"The Sin of Monsieur Pettipon, and other humorous tales",end_marker
35898,37432,"Short Stories of the New America Interpreting the America of this age to high school boys and girls",section1
30248,37433,"The Motor Maids Across the Continent",section1
29677,37434,"The Motor Maids' School Days",section1
36280,37435,"Verfall und Triumph, Erster Teil: Gedichte",section1
71919,37437,"The Wanderer; or, Female Difficulties (Volume 1 of 5)",end_marker
75891,37438,"The Wanderer; or, Female Difficulties (Volume 2 of 5)",end_marker
72751,37439,"The Wanderer; or, Female Difficulties (Volume 3 of 5)",end_marker
43121,37440,"The Wanderer; or, Female Difficulties (Volume 4 of 5)",section1
47626,37441,"The Wanderer; or, Female Difficulties (Volume 5 of 5)",section1
5423,37442,"Gulliver's Reizen naar Lilliput en Brobdingnag",section1
2267,37443,"The Fascinating Boston How to Dance and How to Teach the Popular New Social Favorite",section1
1691,37444,"Cookery for Little Girls",section1
46682,37446,"King Lear's Wife; The Crier by Night; The Riding to Lithend; Midsummer-Eve; Laodice and Danaë",section1
43870,37447,"Hand-Craft: The Most Reliable Basis of Technical Education in Schools and Classes",section1
47851,37448,"Comet's Burial",section1
42246,37449,"Puppets at Large: Scenes and Subjects from Mr Punch's Show",section1
38091,37450,"Aspects of Reproduction and Development in the Prairie Vole (Microtus ochrogaster)",section1
32312,37451,Rough-Hewn,section1
75292,37453,"The Barber of Paris",end_marker
32025,37456,"Cycling and Shooting Knickerbocker Stockings How to Knit Them With Plain and Fancy Turnover Tops",section1
38570,37457,"Canada: Its Postage Stamps and Postal Stationery",section1
33333,37458,"Natalie: A Garden Scout",section1
37725,37459,"Polly in New York",section1
33804,37460,"Blackie & Son's Books for Young People, Catalogue - 1891",section1
36643,37461,"Encyclopaedia Britannica, 11th Edition, ""Geodesy"" to ""Geometry"" Volume 11, Slice 6",section1
37588,37466,"Lost in the Cañon The Story of Sam Willett's Adventures on the Great Colorado of the West",section1
33046,37467,"Daisy Thornton",section1
